,ime_znamke,ime_modela,ime_razlicice,tip_modela,menjalnik,vrsta_motorja,stevilo_vrat,stevilo_prestav,konjske_moci,kilovati,prostornina_motorja,povezava,naslov_oglasa,leto_izdelave,stevilo_kilometrov,cena,platforma,id_razlicice,id_modela
88,RENAULT,Laguna Estate,Laguna Estate,KARAVAN,AVTOMATSKI,DIEZEL,5,,,110.0,2.198,https://www.bolha.com/avto-oglasi/renault-laguna-grandtour-2.2-dci-150-km-initiale-avtomatik-oglas-8800353,Renault Laguna Grandtour 2.2 dci 150 km initiale avtomatik,2005.0,275000.0,2500.0,bolha,22837.0,2255.0
89,AUDI,A4 Avant,A4 Avant,SPREMENLJIV,ROČNI,DIEZEL,5,5.0,,96.0,1.896,https://www.bolha.com/avto-oglasi/audi-a4-delih-oglas-7123223,Audi A4 PO DELIH,2003.0,400000.0,,bolha,1031.0,145.0
90,VOLKSWAGEN,Passat Variant,Passat Variant,KARAVAN,ROČNI,DIEZEL,5,6.0,,97.0,1.98,https://www.bolha.com/avto-oglasi/vw-passat-4motion-letnik-2002-479820-km-diesel-oglas-1579226,"VW Passat 4motion, letnik 2002, 508360 km, diesel",2002.0,508360.0,3999.0,bolha,27332.0,2638.0
91,PEUGEOT,3008,3008,SPREMENLJIV,,DIEZEL,5,,,84.0,1.56,https://www.bolha.com/avto-oglasi/peugeot-3008-1.6-hdi-oglas-10149648,"Peugeot 3008 1,6 HDI",2014.0,112000.0,,bolha,20251.0,1987.0
92,VOLKSWAGEN,Passat Variant,Passat Variant,KARAVAN,AVTOMATSKI,DIEZEL,5,,,140.0,1.968,https://www.bolha.com/avto-oglasi/vw-passat-2.0-tdi-highline-executive-190hp-virtual-dsg-avtomatik-oglas-9944420,VW Passat 2.0 tdi highline executive 190hp virtual DSG avtomatik,2020.0,175000.0,24900.0,bolha,27283.0,2638.0
93,RENAULT,Espace,Espace,KOMBI,ROČNI,DIEZEL,5,6.0,,96.0,1.995,https://www.bolha.com/avto-oglasi/renault-espace-jk02a6-oglas-6382147,Renault Espace JK02A6,2008.0,300000.0,3333.0,bolha,22054.0,2204.0
94,NISSAN,X-Trail,X-Trail (T31),KOMBI,AVTOMATSKI,DIEZEL,5,,,95.0,1.6,https://www.bolha.com/avto-oglasi/nissan-x-trail-suv-avtomatik-oglas-10148518,Nissan X-Trail SUV avtomatik,2015.0,149000.0,,bolha,18193.0,1829.0
95,BMW,7 Series,7 Series (E65/E66),SPREMENLJIV,AVTOMATSKI,BENCIN,4,,,245.0,4.5,https://www.bolha.com/avto-oglasi/bmw-serija-7-745-letnik-2003-360000-km-bencin-oglas-1577209,"BMW serija 7 745 i, letnik 2003, 360000 km, bencin",2003.0,360000.0,3000.0,bolha,3027.0,248.0
96,CHEVROLET,Captiva,Captiva,SUV,ROČNI,DIEZEL,5,5.0,,110.0,1.999,https://www.bolha.com/avto-oglasi/chevrolet-captiva-lt-5-seat-oglas-10148463,Chevrolet Captiva LT-5-SEAT,2007.0,272491.0,3250.0,bolha,5752.0,479.0
97,OPEL,Zafira,Zafira Tourer,KOMBI,ROČNI,DIEZEL,5,,,,1.7,https://www.bolha.com/avto-oglasi/opel-zafira-van-enoprostorec-oglas-10047141,"Opel Zafira VAN, Enoprostorec",2014.0,199000.0,6200.0,bolha,19174.0,1912.0
98,Peugeot,207,BREAK KARAVAN,KARAVAN,,BENCIN,5,,,70.0,1.694,https://www.bolha.com/avto-oglasi/peugeot-207-break-karavan-oglas-10148255,Peugeot 207 BREAK KARAVAN,2010.0,33000.0,4800.0,bolha,,
99,NISSAN,Micra 5 Doors,Micra 5 Doors,SPREMENLJIV,ROČNI,BENCIN,5,,,42.0,1.2,https://www.bolha.com/avto-oglasi/nissan-micra-2-oglas-10148219,Nissan Micra 2,2006.0,298900.0,,bolha,18295.0,1834.0
100,CITROEN,Xsara,Xsara,SPREMENLJIV,ROČNI,BENCIN,4,,,80.0,16.0,https://www.bolha.com/avto-oglasi/citro-n-xsara-1.6-benzin-2004-godina-oglas-10148080,Citroën Xsara 1.6 benzin 2004 godina,2004.0,235000.0,1000.0,bolha,6899.0,605.0
101,BMW,3 Series Touring,3 Series Touring (F31),KARAVAN,AVTOMATSKI,DIEZEL,5,,,105.0,1.998,https://www.bolha.com/avto-oglasi/bmw-serija-3-touring-karavan-avtomatik-oglas-10147987,BMW serija 3 Touring Karavan avtomatik,2014.0,267800.0,8400.0,bolha,2769.0,245.0
102,VOLKSWAGEN,Golf R,Golf V R32 3 Doors,SPREMENLJIV,,BENCIN,3,,,40.0,1.3,https://www.bolha.com/avto-oglasi/vw-golf-ii-1.3-yx-oglas-10147850,VW Golf II 1.3 Yx,1987.0,84000.0,500.0,bolha,26775.0,2622.0
103,FIAT,124 Spider,124 Spider,SPREMENLJIV,ROČNI,BENCIN,2,,,103.0,1.368,https://www.bolha.com/avto-oglasi/fiat-124-spider-oglas-9739831,Fiat 124 Spider,2018.0,11200.0,25000.0,bolha,8024.0,798.0
104,VOLKSWAGEN,Golf Cabrio,Golf IV Cabrio,SPREMENLJIV,ROČNI,BENCIN,5,5.0,,55.0,1.39,https://www.bolha.com/avto-oglasi/vw-golf-iv-sgfm52ko34l41n1-oglas-10147339,VW Golf IV SGFM52KO34L41N1,2001.0,298666.0,1450.0,bolha,28060.0,2683.0
105,Peugeot,106,osebno vozilo,SPREMENLJIV,,BENCIN,5,,,,10.0,https://www.bolha.com/avto-oglasi/peugeot-106-osebno-vozilo-oglas-9178951,Peugeot 106 osebno vozilo,1999.0,35000.0,450.0,bolha,,
106,RENAULT,Scenic,Scenic,KOMBI,ROČNI,DIEZEL,5,,,63.0,1.499,https://www.bolha.com/avto-oglasi/renault-scenic-1.5dci-63kw-oglas-10006014,"Renault Scenic 1,5dci 63kw",2005.0,279000.0,1390.0,bolha,22329.0,2213.0
107,Suzuki,SX4 S-Cross,1.4 BOOSTERJET HYBRID PREMIUM ALLGRIP,SUV,ROČNI,BENCIN,5,6.0,,95.0,1.373,https://www.bolha.com/avto-oglasi/suzuki-sx4-cross-1.4-boosterjet-hybrid-premium-allgrip-oglas-10147149,Suzuki SX4 S-Cross 1.4 BOOSTERJET HYBRID PREMIUM ALLGRIP,2020.0,101000.0,18900.0,bolha,,
108,MERCEDES BENZ,SL AMG,SL 55 AMG (R230),SPREMENLJIV,,BENCIN,4,,,,2.0,https://www.bolha.com/avto-oglasi/mercedes-razred-sl-kupim-starodobnike-letnik-1924-100000-km-bencin-oglas-1583103,"Mercedes razred SL Kupim starodobnike, letnik 1924, 100000 km, bencin",1971.0,100000.0,,bolha,16317.0,1636.0
109,VOLKSWAGEN,Golf Variant,Golf VI Variant,KARAVAN,ROČNI,DIEZEL,5,,,77.0,1.598,https://www.bolha.com/avto-oglasi/vw-golf-vi-variant-1.6-tdi-oglas-10147053,VW Golf VI Variant 1.6 TDI,2013.0,230657.0,6800.0,bolha,26977.0,2630.0
110,VOLKSWAGEN,Golf Cabrio,Golf VI Cabrio,SPREMENLJIV,ROČNI,DIEZEL,5,,,77.0,1.6,https://www.bolha.com/avto-oglasi/vw-golf-vii-1.6-tdi-bmt-comfortline-oglas-9679804,"VW Golf VII 1,6 TDI BMT comfortline",2014.0,197000.0,,bolha,28055.0,2683.0
111,LINCOLN,Town Car,Town Car,SPREMENLJIV,AVTOMATSKI,BENCIN,4,,,157.0,4.6,https://www.bolha.com/avto-oglasi/lincoln-towncar-limuzina-8.6m-avtomatik-oglas-8410126,"Lincoln Towncar LIMUZINA 8,6m avtomatik",1999.0,185000.0,13000.0,bolha,14287.0,1492.0
112,NISSAN,Qashqai,Qashqai,SUV,ROČNI,DIEZEL,5,6.0,,,18.0,https://www.bolha.com/avto-oglasi/nissan-qashqai-1.6-oglas-10146775,Nissan Qashqai 1.6,2014.0,145000.0,13500.0,bolha,18239.0,1832.0
113,VOLKSWAGEN,Arteon,Arteon,SPREMENLJIV,AVTOMATSKI,DIEZEL,5,,,110.0,2.0,https://www.bolha.com/avto-oglasi/vw-arteon-2.0-tdi-elegance-avtomatik-oglas-10146523,VW Arteon  2.0 TDI Elegance avtomatik,2019.0,107000.0,34000.0,bolha,26925.0,2629.0
114,FORD,S-Max,S-Max,KOMBI,AVTOMATSKI,DIEZEL,5,,,132.0,2.0,https://www.bolha.com/avto-oglasi/ford-max-enoprostorec-avtomatik-oglas-9564514,Ford S-Max Enoprostorec avtomatik,2017.0,95000.0,20900.0,bolha,9153.0,936.0
115,FORD,Tourneo,Tourneo Connect,KOMBI,ROČNI,DIEZEL,6,5.0,,66.0,1.8,https://www.bolha.com/avto-oglasi/ford-tourneo-conect-oglas-6443393,Ford Tourneo Conect PRODAM PO DELIH NOV IZPUH IN OSTALI DELI UGODNO.,2003.0,166500.0,,bolha,9201.0,938.0
116,BMW,serija 5,524 td,SPREMENLJIV,ROČNI,DIEZEL,5,,,85.0,2.5,https://www.bolha.com/avto-oglasi/bmw-serija-5-524-td-diesel-zelo-dober-motor-delih-ugodno-oglas-1582601,"BMW serija 5 524 td, diesel, zelo dober motor, PO DELIH, UGODNO.",1992.0,175000.0,30.0,bolha,,
117,DACIA,Logan MCV,Logan MCV,KOMBI,ROČNI,DIEZEL,6,,,50.0,1.49,https://www.bolha.com/avto-oglasi/dacia-logan-mcv-1.5dci-diesel-delih-ugodno-letnik-2007-14500-oglas-1582102,"Dacia Logan MCV 1.5DCI DIESEL PO DELIH UGODNO., letnik 2007, 14500 ...",2007.0,145000.0,,bolha,7131.0,621.0
118,VOLKSWAGEN,Passat Variant,Passat Variant,KARAVAN,ROČNI,DIEZEL,5,6.0,,88.0,1.598,https://www.bolha.com/avto-oglasi/vw-passat-variant-1.8-tdi-oglas-8055023,"VW Passat Variant 1,6 TDI",2018.0,120791.0,15990.0,bolha,27293.0,2638.0
119,RENAULT,Scenic,Scenic,KOMBI,ROČNI,DIEZEL,5,6.0,,81.0,1.461,https://www.bolha.com/avto-oglasi/renault-scenic-expression-1.5-dci-110-energy-oglas-10145748,Renault Scenic Expression 1.5 dCi 110 Energy,2015.0,160000.0,8500.0,bolha,22305.0,2213.0
120,,,,HATCHBACK,,,5,,,,,https://www.bolha.com/avto-oglasi/opel-astra-1.6i-letnik-1998-182600-km-bencin-oglas-1578567,"Opel Astra 1.6i, letnik 1998, 182600 km, brez katalizatorja",,,50.0,bolha,,
121,Renault,Clio,1.2 16v,SPREMENLJIV,ROČNI,BENCIN,4,,,55.0,1.149,https://www.bolha.com/avto-oglasi/renault-clio-1.2-16v-oglas-10145711,Renault Clio 1.2 16v,2007.0,191800.0,800.0,bolha,,
122,Nissan,Navara,D40,SUV,,DIEZEL,4,,,,2.5,https://www.bolha.com/avto-oglasi/nissan-navara-d40-plasticna-obloga-keson-oglas-10145600,Nissan Navara D40 - plastična obloga za keson,2012.0,1.0,100.0,bolha,,
123,PEUGEOT,407,407,KARAVAN,ROČNI,DIEZEL,5,5.0,,80.0,1.6,https://www.bolha.com/avto-oglasi/peugeot-407-karavan-oglas-10144924,Peugeot 407 Karavan,2008.0,299800.0,1500.0,bolha,20927.0,2035.0
